round,loss,accuracy,precision,recall,f1
296,2.2396696368350257,0.1558,0.1392959071568771,0.1558,0.07852054194543412
297,2.126193037515954,0.2291,0.34426502157191174,0.2291,0.1609937773901338
298,2.0825913088231145,0.2259,0.2565353681305707,0.2259,0.17261574268766514
299,2.0178504186340525,0.2283,0.24177540744431117,0.2283,0.16859063229318566
300,2.0389029270485985,0.2224,0.23567265867578197,0.22240000000000001,0.13628942675344474
301,2.0898632097847853,0.1901,0.2836913263219244,0.1901,0.11780284321419521
302,2.056282275839697,0.2252,0.3153243513690989,0.22519999999999998,0.13544154288843124
303,2.19998544982717,0.2182,0.16591260471553726,0.2182,0.12782017381435717
304,2.0888122999215426,0.2232,0.19295924674428774,0.2232,0.14158872771298414
305,2.0456950015659574,0.2034,0.20617601529952437,0.20339999999999997,0.12138468791527565
306,2.1280837209918833,0.224,0.19836774099695292,0.22399999999999998,0.14798371171983388
307,2.2163280957861793,0.2196,0.18049655493920563,0.21960000000000002,0.1392041029689198
308,2.0377760642691505,0.2182,0.3213957595485418,0.21820000000000003,0.14542123113992259
309,2.061460342588304,0.2145,0.2082726866198144,0.2145,0.14894042565986937
310,1.9880182320558573,0.2476,0.22540758567117009,0.2476,0.1775041791108535
311,2.240857516662984,0.2192,0.24170346463227066,0.2192,0.13612623335434346
312,2.0434320078620427,0.2255,0.2345502422019675,0.22549999999999998,0.1452681689017986
313,2.019830821435663,0.2419,0.24103576012425468,0.2419,0.17511098417367335
314,2.1066382851781724,0.2101,0.1730206033234065,0.2101,0.13907396232378583
315,2.0500899266593064,0.2153,0.2641450760189953,0.2153,0.15244301838909627
316,2.1283502110952064,0.2326,0.1692108405799697,0.2326,0.15635607559834824
317,2.009597858296165,0.2207,0.19258812832507138,0.22070000000000004,0.14004666437921837
318,2.182937498334088,0.2195,0.16435663182492286,0.21950000000000003,0.14101822994532867
319,2.0261184112935124,0.1908,0.1764007956579087,0.1908,0.10481294006184094
320,2.0161382156082346,0.2271,0.3272272405946063,0.2271,0.14201569345913184
321,2.1010332590417016,0.2322,0.20210700323186762,0.23220000000000002,0.17224925401774466
322,2.0842679482472093,0.2296,0.21057901118465408,0.22960000000000003,0.155921039132004
323,1.9981712480134601,0.2276,0.26950439124792896,0.22759999999999997,0.15751939387735045
324,1.9965177125568632,0.2403,0.23578842097766342,0.24030000000000004,0.17288638808347484
325,2.0680553581141217,0.2131,0.19051258891668774,0.2131,0.1633668328895082
326,2.0914979101736333,0.2347,0.25637550579386587,0.23470000000000005,0.17074322263123412
327,2.1858952437775043,0.2221,0.2482951955026403,0.22210000000000002,0.12982572618669777
328,2.021993668773506,0.2123,0.18873066542063574,0.2123,0.14204337452000887
329,2.0564547264123263,0.2243,0.3208517854379676,0.2243,0.15799314005383064
330,2.011597604691228,0.2221,0.20997317870799415,0.22210000000000002,0.14874617859661493
331,2.1266410199901724,0.2137,0.23035308813307975,0.21370000000000006,0.1414327114363804
332,2.0508004909829247,0.2132,0.23561635649409512,0.21320000000000006,0.12512833165603326
333,2.0409249867065045,0.22,0.2835319248760465,0.22000000000000003,0.15253348139715278
334,2.1937316097790682,0.2207,0.23995860522755857,0.22069999999999998,0.13772208223347782
335,2.004798377616496,0.2252,0.25534731462428706,0.22519999999999998,0.15983663121326575
336,2.0989872473704665,0.2277,0.2905475467395978,0.22769999999999996,0.14829413864998744
337,2.0389690459529057,0.1846,0.25032148046750347,0.1846,0.10035646048530471
338,2.0564323633531982,0.187,0.21135187431524147,0.187,0.11943138906359418
339,2.0315893601767625,0.2153,0.2799428582247497,0.2153,0.15984983007568243
340,2.069202027743376,0.1968,0.23169867581713527,0.1968,0.11982142686070876
341,2.270957765699942,0.158,0.17752212299153552,0.15799999999999997,0.07953795828538057
342,2.257494135747982,0.1627,0.2248280753563014,0.1627,0.10072752602642998
