round,loss,accuracy,precision,recall,f1
27,2.029492112654674,0.2374,0.27637060656584567,0.2374,0.2058434318084859
28,1.9837354798860187,0.2359,0.286716819923209,0.2359,0.17674323716425727
29,2.345363001280193,0.1104,0.08499994503256421,0.11039999999999997,0.03760856040260921
30,2.359350636035581,0.1005,0.08027233263023702,0.10049999999999999,0.02088575652035512
31,2.3041699626777747,0.102,0.06685060585060584,0.10200000000000001,0.023971873116409668
32,2.307927469663982,0.1001,0.033054478733366734,0.1001,0.01971976891572557
33,2.304024135010152,0.1003,0.02581158868220007,0.10029999999999999,0.019369441669605768
34,2.3051862143263033,0.1004,0.026025062656641607,0.1004,0.019003722429023838
35,2.3050882544698594,0.1015,0.032128302937326374,0.10149999999999999,0.02110557645044143
36,2.3048896819730347,0.1,0.01000100010001,0.1,0.018183471224656786
37,2.304019285153739,0.1016,0.07678321678321678,0.1016,0.023929259765038596
38,2.2978404503834398,0.1026,0.09852969004937814,0.1026,0.02727736186670935
